序號,答案
20240620141003,641.89
20240620142003,544.86
20240620143003,451.74
20240620144003,417.68
20240620145003,239.32
20240620150003,155.04
20240620151003,105.79
20240620152003,85.83
20240620153003,76.66
20240620154003,71.69
20240620155003,68.39
20240620160003,51.94
20240620161003,67.51
20240620162003,43.1
20240620163003,32.39
20240620164003,29.15
20240620165003,16.44
20240420090004,1077.36
20240420091004,1130.27
20240420092004,1102.39
20240420093004,1167.37
20240420094004,1137.95
20240420095004,1021.88
20240420100004,947.69
20240420101004,1100.77
20240420102004,1014.21
20240420103004,1141.29
20240420104004,1154.35
20240420105004,1405.3
20240420110004,1155.0
20240420111004,1189.54
20240420112004,1350.15
20240420113004,872.57
20240420114004,855.07
20240420115004,1160.01
20240420120004,861.23
20240420121004,861.14
20240420122004,1034.71
20240420123004,1324.46
20240420124004,765.15
20240420125004,1040.02
20240420130004,569.78
20240420131004,412.1
20240420132004,619.18
20240420133004,950.52
20240420134004,676.7
20240420135004,906.13
20240420140004,406.68
20240420141004,241.97
20240420142004,333.64
20240420143004,574.92
20240420144004,346.72
20240420145004,387.13
20240420150004,258.71
20240420151004,146.82
20240420152004,48.79
20240420153004,15.57
20240420154004,79.43
20240420155004,65.04
20240420160004,81.35
20240420161004,56.32
20240420162004,24.53
20240420163004,26.19
20240420164004,10.52
20240420165004,5.56
20240422090004,1131.51
20240422091004,1087.84
20240422092004,1018.18
20240422093004,1001.47
20240422094004,876.92
20240422095004,585.5
20240422100004,432.42
20240422101004,309.26
20240422102004,395.24
20240422103004,463.68
20240422104004,425.24
20240422105004,431.56
20240422110004,947.45
20240422111004,960.41
20240422112004,935.28
20240422113004,1251.34
20240422114004,1341.45
20240422115004,1129.7
20240422120004,455.33
20240422121004,386.91
20240422122004,506.97
20240422123004,1259.32
20240422124004,456.09
20240422125004,559.67
20240422130004,335.43
20240422131004,220.83
20240422132004,293.52
20240422133004,329.1
20240422134004,225.87
20240422135004,468.63
20240422140004,243.23
20240422141004,271.88
20240422142004,270.28
20240422143004,231.18
20240422144004,262.78
20240422145004,24.12
20240422150004,33.9
20240422151004,17.54
20240422152004,8.52
20240422153004,18.84
20240422154004,18.2
20240422155004,47.42
20240422160004,31.57
20240422161004,12.93
20240422162004,8.8
20240422163004,5.68
20240422164004,7.82
20240422165004,8.11
20240513090004,11.44
20240513091004,13.85
20240513092004,11.06
20240513093004,15.16
20240513094004,16.65
20240513095004,30.82
20240513100004,11.49
20240513101004,7.52
20240513102004,12.53
20240513103004,16.44
20240513104004,12.75
20240513105004,17.64
20240513110004,23.7
20240513111004,26.42
20240513112004,24.43
20240513113004,26.91
20240513114004,28.78
20240513115004,14.31
20240513120004,24.17
20240513121004,31.18
20240513122004,20.71
20240513123004,25.11
20240513124004,25.33
20240513125004,19.84
20240513130004,16.75
20240513131004,13.76
20240513132004,13.51
20240513133004,15.42
20240513134004,15.99
20240513135004,25.17
20240513140004,18.78
20240513141004,15.49
20240513142004,14.94
20240513143004,11.65
20240513144004,8.58
20240513145004,9.5
20240513150004,8.68
20240513151004,10.06
20240513152004,6.28
20240513153004,3.72
20240513154004,5.78
20240513155004,3.8
20240513160004,1.78
20240513161004,1.9
20240513162004,1.92
20240513163004,1.63
20240513164004,0.95
20240513165004,1.06
20240515090004,991.62
20240515091004,1080.09
20240515092004,1152.13
20240515093004,1030.83
20240515094004,1087.53
20240515095004,1121.86
20240515100004,901.12
20240515101004,893.86
20240515102004,997.22
20240515103004,841.64
20240515104004,1028.28
20240515105004,1336.49
20240515110004,1412.85
20240515111004,1275.65
20240515112004,1560.01
20240515113004,1568.56
20240515114004,1551.31
20240515115004,1494.88
20240515120004,1598.43
20240515121004,1648.92
20240515122004,1687.76
20240515123004,1673.13
20240515124004,1186.66
20240515125004,1567.4
20240515130004,1447.75
20240515131004,1610.49
20240515132004,1356.23
20240515133004,1055.51
20240515134004,564.25
20240515135004,925.31
20240515140004,449.57
20240515141004,269.69
20240515142004,182.19
20240515143004,206.77
20240515144004,111.83
20240515145004,77.57
20240515150004,118.59
20240515151004,87.75
20240515152004,71.3
20240515153004,37.79
20240515154004,30.07
20240515155004,23.23
20240515160004,34.9
20240515161004,20.77
20240515162004,20.69
20240515163004,11.07
20240515164004,12.27
20240515165004,10.57
20240629090004,834.86
20240629091004,961.74
20240629092004,996.05
20240629093004,1127.77
20240629094004,1106.93
20240629095004,1150.95
20240629100004,1080.08
20240629101004,1130.45
20240629102004,1112.68
20240629103004,1152.82
20240629104004,1274.43
20240629105004,1428.09
20240629110004,756.5
20240629111004,1296.27
20240629112004,1454.99
20240629113004,1457.0
20240629114004,1473.71
20240629115004,1450.88
20240629120004,1639.73
20240629121004,1471.17
20240629122004,1309.9
20240629123004,1400.37
20240629124004,631.82
20240629125004,1017.59
20240629130004,359.93
20240629131004,420.04
20240629132004,157.14
20240629133004,55.64
20240629134004,57.31
20240629135004,59.98
20240629140004,10.84
20240629141004,4.12
20240629142004,39.47
20240629143004,7.89
20240629144004,26.53
20240629145004,16.35
20240629150004,26.55
20240629151004,34.21
20240629152004,23.69
20240629153004,15.04
20240629154004,12.29
20240629155004,9.87
20240629160004,3.18
20240629161004,5.64
20240629162004,6.26
20240629163004,5.94
20240629164004,7.42
20240629165004,2.65
20240704090004,1229.53
20240704091004,1265.18
20240704092004,1362.45
20240704093004,1407.55
20240704094004,1397.28
20240704095004,1441.36
20240704100004,1428.25
20240704101004,1427.29
20240704102004,1443.37
20240704103004,1452.04
20240704104004,1475.96
20240704105004,1464.47
20240704110004,1404.49
20240704111004,1411.66
20240704112004,1378.55
20240704113004,1395.07
20240704114004,1382.17
20240704115004,1467.45
20240704120004,1376.41
20240704121004,1407.83
20240704122004,1410.59
20240704123004,1412.76
20240704124004,1372.05
20240704125004,1381.54
20240704130004,1349.3
20240704131004,1301.83
20240704132004,1233.31
20240704133004,1227.9
20240704134004,1155.73
20240704135004,1091.7
20240704140004,959.48
20240704141004,890.04
20240704142004,915.78
20240704143004,687.51
20240704144004,681.53
20240704145004,232.61
20240704150004,107.96
20240704151004,368.51
20240704152004,509.13
20240704153004,350.95
20240704154004,189.05
20240704155004,208.68
20240704160004,190.14
20240704161004,176.18
20240704162004,159.24
20240704163004,37.35
20240704164004,24.56
20240704165004,19.89
20240509090005,111.86
20240509091005,165.49
20240509092005,194.49
20240509093005,223.6
20240509094005,469.09
20240509095005,534.72
20240509100005,599.23
20240509101005,834.62
20240509102005,867.47
20240509103005,663.03
20240509104005,508.0
20240509105005,530.54
20240509110005,733.43
20240509111005,1476.82
20240509112005,753.9
20240509113005,505.22
20240509114005,394.37
20240509115005,300.64
20240509120005,153.83
20240509121005,157.09
20240509122005,119.77
20240509123005,241.61
20240509124005,188.47
20240509125005,233.4
20240509130005,217.42
20240509131005,207.39
20240509132005,274.81
20240509133005,99.64
20240509134005,78.05
20240509135005,71.08
20240509140005,116.62
20240509141005,98.19
20240509142005,107.17
20240509143005,87.19
20240509144005,68.5
20240509145005,65.81
20240509150005,44.49
20240509151005,50.96
20240509152005,40.99
20240509153005,43.31
20240509154005,43.76
20240509155005,37.96
20240509160005,36.55
20240509161005,33.6
20240509162005,14.79
20240509163005,10.24
20240509164005,6.13
20240509165005,3.43
20240514090005,67.64
20240514091005,118.08
20240514092005,110.18
20240514093005,128.0
20240514094005,136.39
20240514095005,233.54
20240514100005,413.57
20240514101005,588.25
20240514102005,330.59
20240514103005,385.68
20240514104005,332.77
20240514105005,491.9
20240514110005,475.9
20240514111005,456.7
20240514112005,647.75
20240514113005,803.75
20240514114005,586.01
20240514115005,598.22
20240514120005,1251.22
20240514121005,1347.73
20240514122005,815.84
20240514123005,329.2
20240514124005,400.29
20240514125005,337.43
20240514130005,270.63
20240514131005,201.32
20240514132005,334.17
20240514133005,435.97
20240514134005,404.01
20240514135005,290.07
20240514140005,94.29
20240514141005,139.86
20240514142005,197.61
20240514143005,174.3
20240514144005,60.56
20240514145005,119.25
20240514150005,39.39
20240514151005,41.47
20240514152005,44.1
20240514153005,53.21
20240514154005,45.98
20240514155005,73.31
20240514160005,49.41
20240514161005,39.56
20240514162005,26.35
20240514163005,17.25
20240514164005,9.92
20240514165005,8.63
20240615090005,577.45
20240615091005,678.85
20240615092005,713.83
20240615093005,787.99
20240615094005,889.76
20240615095005,980.67
20240615100005,1033.94
20240615101005,1489.58
20240615102005,1386.58
20240615103005,1376.94
20240615104005,1157.2
20240615105005,1310.25
20240615110005,1499.08
20240615111005,1307.9
20240615112005,1381.48
20240615113005,1467.92
20240615114005,1485.45
20240615115005,1625.99
20240615120005,1753.35
20240615121005,1738.18
20240615122005,1757.27
20240615123005,1736.65
20240615124005,1777.95
20240615125005,1750.84
20240615130005,1726.2
20240615131005,1510.65
20240615132005,1342.92
20240615133005,1165.13
20240615134005,1350.35
20240615135005,1227.36
20240615140005,1526.02
20240615141005,1541.93
20240615142005,1575.68
20240615143005,1486.62
20240615144005,1560.87
20240615145005,1193.19
20240615150005,1029.86
20240615151005,984.71
20240615152005,912.21
20240615153005,788.23
20240615154005,925.29
20240615155005,987.92
20240615160005,487.48
20240615161005,670.58
20240615162005,490.58
20240615163005,312.05
20240615164005,210.97
20240615165005,192.11
20240620090005,634.68
20240620091005,725.52
20240620092005,498.33
20240620093005,848.18
20240620094005,763.77
20240620095005,705.71
20240620100005,752.87
20240620101005,793.91
20240620102005,865.65
20240620103005,452.2
20240620104005,162.33
20240620105005,407.63
20240620110005,1250.16
20240620111005,1484.95
20240620112005,1520.06
20240620113005,1586.75
20240620114005,1594.77
20240620115005,1654.3
20240620120005,1514.56
20240620121005,1641.25
20240620122005,1642.23
20240620123005,1676.85
20240620124005,1658.91
20240620125005,1679.19
20240620130005,1651.69
20240620131005,1601.61
20240620132005,1609.04
20240620133005,1391.26
20240620134005,1327.69
20240620135005,1507.08
20240620140005,1391.82
20240620141005,1050.41
20240620142005,910.16
20240620143005,652.02
20240620144005,809.45
20240620145005,441.46
20240620150005,289.0
20240620151005,275.07
20240620152005,234.12
20240620153005,266.22
20240620154005,279.67
20240620155005,254.72
20240620160005,81.53
20240620161005,66.18
20240620162005,63.74
20240620163005,45.86
20240620164005,28.43
20240620165005,20.6
20240706090005,537.7
20240706091005,610.54
20240706092005,657.92
20240706093005,800.0
20240706094005,902.1
20240706095005,994.28
20240706100005,1066.11
20240706101005,1215.24
20240706102005,1211.17
20240706103005,1327.23
20240706104005,1415.44
20240706105005,1430.11
20240706110005,1475.5
20240706111005,1559.4
20240706112005,1529.5
20240706113005,1580.83
20240706114005,1588.27
20240706115005,1597.26
20240706120005,1632.28
20240706121005,1613.99
20240706122005,1648.74
20240706123005,1660.92
20240706124005,1637.33
20240706125005,1647.77
20240706130005,1654.7
20240706131005,1619.38
20240706132005,1578.09
20240706133005,1611.16
20240706134005,1587.49
20240706135005,1580.59
20240706140005,1542.52
20240706141005,1552.31
20240706142005,1522.41
20240706143005,1516.48
20240706144005,1542.71
20240706145005,1078.83
20240706150005,677.54
20240706151005,1076.82
20240706152005,826.56
20240706153005,702.48
20240706154005,652.82
20240706155005,656.92
20240706160005,582.84
20240706161005,533.02
20240706162005,359.68
20240706163005,155.24
20240706164005,168.89
20240706165005,191.22
20240708090005,532.56
20240708091005,596.49
20240708092005,674.78
20240708093005,784.24
20240708094005,871.85
20240708095005,965.0
20240708100005,1031.05
20240708101005,966.11
20240708102005,771.96
20240708103005,923.23
20240708104005,943.04
20240708105005,1472.5
20240708110005,1607.7
20240708111005,1601.48
20240708112005,1525.3
20240708113005,1610.25
20240708114005,1605.52
20240708115005,1597.21
20240708120005,1621.06
20240708121005,1648.21
20240708122005,1655.72
20240708123005,1661.87
20240708124005,1654.7
20240708125005,1655.81
20240708130005,1651.67
20240708131005,1643.39
20240708132005,1634.66
20240708133005,1661.63
20240708134005,1676.69
20240708135005,1640.59
20240708140005,1227.74
20240708141005,1540.1
20240708142005,1540.21
20240708143005,626.06
20240708144005,428.65
20240708145005,427.32
20240708150005,293.77
20240708151005,685.62
20240708152005,623.04
20240708153005,333.24
20240708154005,262.67
20240708155005,193.54
20240708160005,266.74
20240708161005,200.31
20240708162005,49.24
20240708163005,28.17
20240708164005,1.16
20240708165005,2.29
20240520090006,460.4
20240520091006,493.71
20240520092006,437.76
20240520093006,426.68
20240520094006,353.01
20240520095006,343.55
20240520100006,311.5
20240520101006,344.94
20240520102006,279.27
20240520103006,324.23
20240520104006,361.38
20240520105006,347.7
20240520110006,409.98
20240520111006,424.12
20240520112006,388.0
20240520113006,419.87
20240520114006,409.0
20240520115006,341.87
20240520120006,476.73
20240520121006,429.6
20240520122006,350.55
20240520123006,300.15
20240520124006,299.43
20240520125006,274.58
20240520130006,361.97
20240520131006,318.67
20240520132006,202.05
20240520133006,119.54
20240520134006,54.58
20240520135006,65.14
20240520140006,73.84
20240520141006,117.12
20240520142006,178.17
20240520143006,125.82
20240520144006,152.5
20240520145006,172.37
20240520150006,170.46
20240520151006,144.44
20240520152006,125.18
20240520153006,124.48
20240520154006,123.48
20240520155006,115.92
20240520160006,62.79
20240520161006,39.88
20240520162006,38.63
20240520163006,30.89
20240520164006,22.55
20240520165006,19.71
20240527090006,286.41
20240527091006,316.37
20240527092006,515.7
20240527093006,1359.32
20240527094006,924.57
20240527095006,496.82
20240527100006,502.64
20240527101006,185.68
20240527102006,191.36
20240527103006,317.45
20240527104006,502.81
20240527105006,281.01
20240527110006,346.48
20240527111006,427.44
20240527112006,447.69
20240527113006,542.74
20240527114006,322.05
20240527115006,465.51
20240527120006,501.42
20240527121006,695.67
20240527122006,1206.55
20240527123006,1020.39
20240527124006,509.04
20240527125006,499.19
20240527130006,584.02
20240527131006,618.32
20240527132006,1180.28
20240527133006,1149.26
20240527134006,615.26
20240527135006,474.4
20240527140006,192.23
20240527141006,203.58
20240527142006,188.97
20240527143006,141.58
20240527144006,322.08
20240527145006,375.5
20240527150006,231.83
20240527151006,177.89
20240527152006,209.25
20240527153006,177.12
20240527154006,186.89
20240527155006,193.03
20240527160006,302.72
20240527161006,75.52
20240527162006,82.23
20240527163006,60.92
20240527164006,44.81
20240527165006,21.83
20240625090006,688.6
20240625091006,756.96
20240625092006,839.23
20240625093006,994.1
20240625094006,985.21
20240625095006,1096.49
20240625100006,1320.92
20240625101006,1364.26
20240625102006,1443.71
20240625103006,1416.56
20240625104006,1270.6
20240625105006,1233.83
20240625110006,1510.9
